NO_OF_PEDESTRIANS,TIME (hh),DAY,RED_LIGHT_CAMERA,COLLISION_ID,LOCATION,LONGITUDE,LATITUDE,Year,MONTH,Date,ENVIRONMENT,LIGHT,SURFACE_CONDITION,TRAFFIC_CONTROL,COLLISION_CLASSIFICATION,IMPACT_TYPE
0,Morning,0,0,13-6540,INNES RD @ TENTH LINE RD,-75.48788461,45.46088353,2013,Jun,28,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,13-6867,INNES RD @ TENTH LINE RD,-75.48788396,45.46091997,2013,Jul,9,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,13-7484,INNES RD @ TENTH LINE RD,-75.48789663,45.46085449,2013,Jul,28,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-7813,INNES RD @ TENTH LINE RD,-75.48790774,45.46087645,2013,Aug,8,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,13-8523,INNES RD @ TENTH LINE RD,-75.48781536,45.4608975,2013,Aug,30,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,02 - Angle
0,Evening,0,0,13-9624,INNES RD @ TENTH LINE RD,-75.48787298,45.46089072,2013,Sep,30,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,05 - Turning movement
0,Evening,0,0,13-9809,INNES RD @ TENTH LINE RD,-75.4879076,45.46088374,2013,Oct,4,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,13-10651,INNES RD @ TENTH LINE RD,-75.48780374,45.46090468,2013,Oct,28,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,13-11702,INNES RD @ TENTH LINE RD,-75.48790774,45.46087645,2013,Nov,23,03 - Snow,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,13-12179,INNES RD @ TENTH LINE RD,-75.48788448,45.46089082,2013,Dec,4,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-12532,INNES RD @ TENTH LINE RD,-75.48790774,45.46087645,2013,Dec,12,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-12989,INNES RD @ TENTH LINE RD,-75.4879421,45.46088404,2013,Dec,20,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-13228,INNES RD @ TENTH LINE RD,-75.48789831,45.46088875,2013,Dec,26,03 - Snow,01 - Daylight,04 - Slush,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-281,INNES RD @ TENTH LINE RD,-75.48788447,45.46089129,2014,Jan,7,01 - Clear,03 - Dawn,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-432,INNES RD @ TENTH LINE RD,-75.48787877,45.46086689,2014,Jan,9,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,02 - Angle
0,Evening,0,0,14-757,INNES RD @ TENTH LINE RD,-75.48789119,45.46085436,2014,Jan,17,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,14-811,INNES RD @ TENTH LINE RD,-75.48787807,45.46088667,2014,Jan,20,01 - Clear,03 - Dawn,04 - Slush,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,1,0,14-1531,INNES RD @ TENTH LINE RD,-75.48787815,45.46088211,2014,Feb,1,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,14-1846,INNES RD @ TENTH LINE RD,-75.48787877,45.4608713,2014,Feb,9,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-3071,INNES RD @ TENTH LINE RD,-75.48789089,45.46087141,2014,Mar,10,03 - Snow,07 - Dark,05 - Packed snow,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-3172,INNES RD @ TENTH LINE RD,-75.48791497,45.46088015,2014,Mar,12,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,14-3480,INNES RD @ TENTH LINE RD,-75.4879027,45.46088858,2014,Mar,22,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-4235,INNES RD @ TENTH LINE RD,-75.48789073,45.46087994,2014,Apr,16,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,02 - Angle
0,Morning,0,0,14-4657,INNES RD @ TENTH LINE RD,-75.48787831,45.46089689,2014,May,2,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-4873,INNES RD @ TENTH LINE RD,-75.48787862,45.46087983,2014,May,9,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,14-4937,INNES RD @ TENTH LINE RD,-75.4878665,45.46087972,2014,May,11,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-5033,INNES RD @ TENTH LINE RD,-75.48789058,45.46088847,2014,May,14,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,14-5280,INNES RD @ TENTH LINE RD,-75.48790316,45.46086299,2014,May,22,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-6185,INNES RD @ TENTH LINE RD,-75.48787892,45.46086278,2014,Jun,17,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-6234,INNES RD @ TENTH LINE RD,-75.4878665,45.46087972,2014,Jun,18,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-7127,INNES RD @ TENTH LINE RD,-75.48787815,45.46088211,2014,Jul,16,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-8221,INNES RD @ TENTH LINE RD,-75.48787877,45.4608713,2014,Aug,19,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-9151,INNES RD @ TENTH LINE RD,-75.48790285,45.46088005,2014,Sep,16,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-9261,INNES RD @ TENTH LINE RD,-75.48790331,45.46085446,2014,Sep,18,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-9415,INNES RD @ TENTH LINE RD,-75.48790316,45.46086299,2014,Sep,23,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-9587,INNES RD @ TENTH LINE RD,-75.48789089,45.46087141,2014,Sep,29,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-11064,INNES RD @ TENTH LINE RD,-75.48787846,45.46088836,2014,Nov,7,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-11302,INNES RD @ TENTH LINE RD,-75.48788475,45.46087561,2014,Nov,14,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-11715,INNES RD @ TENTH LINE RD,-75.48787245,45.46088405,2014,Nov,24,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-11838,INNES RD @ TENTH LINE RD,-75.48792104,45.46088448,2014,Nov,28,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,05 - Turning movement
0,Morning,0,0,14-12297,INNES RD @ TENTH LINE RD,-75.48789397,45.46089685,2014,Dec,9,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-12365,INNES RD @ TENTH LINE RD,-75.4878969,45.46087572,2014,Nov,24,03 - Snow,05 - Dusk,03 - Loose snow,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-12725,INNES RD @ TENTH LINE RD,-75.48787469,45.4608798,2014,Dec,18,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-12791,INNES RD @ TENTH LINE RD,-75.48790889,45.46088438,2014,Dec,19,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,04 - Sideswipe
0,Afternoon,1,0,14-12855,INNES RD @ TENTH LINE RD,-75.48787245,45.46088405,2014,Dec,20,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-13002,INNES RD @ TENTH LINE RD,-75.48787291,45.46085841,2014,Dec,24,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,1,0,15-951,INNES RD @ TENTH LINE RD,-75.4878846,45.46088422,2015,Jan,17,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,15-1131,INNES RD @ TENTH LINE RD,-75.48787227,45.46088411,2015,Jan,21,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,15-1141,INNES RD @ TENTH LINE RD,-75.48789723,45.46086699,2015,Jan,22,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,15-1519,INNES RD @ TENTH LINE RD,-75.48787243,45.46087544,2015,Jan,29,03 - Snow,05 - Dusk,03 - Loose snow,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,15-1880,INNES RD @ TENTH LINE RD,-75.48790924,45.46088444,2015,Feb,2,03 - Snow,07 - Dark,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Evening,0,0,15-2329,INNES RD @ TENTH LINE RD,-75.48789692,45.46088433,2015,Feb,10,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,15-2775,INNES RD @ TENTH LINE RD,-75.48787227,45.46088411,2015,Feb,18,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,15-3347,INNES RD @ TENTH LINE RD,-75.48787258,45.46086677,2015,Feb,28,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,07 - SMV other
0,Evening,0,0,15-3505,INNES RD @ TENTH LINE RD,-75.48787227,45.46088411,2015,Mar,4,01 - Clear,05 - Dusk,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,15-3586,INNES RD @ TENTH LINE RD,-75.4878846,45.46088422,2015,Mar,7,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,15-4069,INNES RD @ TENTH LINE RD,-75.48787258,45.46086677,2015,Mar,24,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,15-4467,INNES RD @ TENTH LINE RD,-75.48786011,45.46087533,2015,Apr,6,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,0,0,15-4853,INNES RD @ TENTH LINE RD,-75.4878846,45.46088422,2015,Apr,20,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,07 - SMV other
0,Morning,0,0,15-4953,INNES RD @ TENTH LINE RD,-75.48787258,45.46086677,2015,Apr,23,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,15-4973,INNES RD @ TENTH LINE RD,-75.48789383,45.46088321,2015,Apr,23,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,04 - Sideswipe
0,Morning,0,0,15-5075,INNES RD @ TENTH LINE RD,-75.48789723,45.46086699,2015,Apr,28,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,15-5084,INNES RD @ TENTH LINE RD,-75.48788462,45.46088313,2015,Apr,28,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,15-5188,INNES RD @ TENTH LINE RD,-75.48787227,45.46088411,2015,May,1,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,0,0,15-5561,INNES RD @ TENTH LINE RD,-75.4879094,45.46087577,2015,May,12,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,15-5575,INNES RD @ TENTH LINE RD,-75.4878845,45.46088961,2015,May,13,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,15-5779,INNES RD @ TENTH LINE RD,-75.4878754,45.46088305,2015,May,20,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,15-5857,INNES RD @ TENTH LINE RD,-75.48788491,45.46086688,2015,May,22,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,15-5919,INNES RD @ TENTH LINE RD,-75.48787552,45.46087656,2015,May,24,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,05 - Turning movement
0,Evening,1,0,15-5936,INNES RD @ TENTH LINE RD,-75.48788473,45.46087664,2015,May,24,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,15-6434,INNES RD @ TENTH LINE RD,-75.48787552,45.46087656,2015,Jun,9,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,15-6568,INNES RD @ TENTH LINE RD,-75.48789418,45.46086376,2015,Jun,12,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,1,0,15-7155,INNES RD @ TENTH LINE RD,-75.48787563,45.46087008,2015,Jun,28,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,15-7218,INNES RD @ TENTH LINE RD,-75.48789395,45.46087672,2015,Jun,29,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,15-7544,INNES RD @ TENTH LINE RD,-75.48790305,45.46088329,2015,Jul,9,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,15-7636,INNES RD @ TENTH LINE RD,-75.48789372,45.46088969,2015,Jul,12,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,15-7658,INNES RD @ TENTH LINE RD,-75.48788694,45.46088234,2015,Jul,13,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,15-7764,INNES RD @ TENTH LINE RD,-75.4878845,45.46088961,2015,Jul,8,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,15-7942,INNES RD @ TENTH LINE RD,-75.4878663,45.46087648,2015,Jul,22,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,15-8094,INNES RD @ TENTH LINE RD,-75.48788169,45.46088974,2015,Jul,19,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,15-8152,INNES RD @ TENTH LINE RD,-75.48788473,45.46087664,2015,Jul,28,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,15-8634,INNES RD @ TENTH LINE RD,-75.48789395,45.46087672,2015,Aug,13,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,15-8827,INNES RD @ TENTH LINE RD,-75.48789395,45.46087672,2015,Aug,19,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Evening,0,0,15-8889,INNES RD @ TENTH LINE RD,-75.48788497,45.46086367,2015,Aug,20,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,0,0,15-10126,INNES RD @ TENTH LINE RD,-75.48788473,45.46087664,2015,Sep,28,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,15-10185,INNES RD @ TENTH LINE RD,-75.48788485,45.46087016,2015,Sep,30,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,15-10695,INNES RD @ TENTH LINE RD,-75.48788462,45.46088313,2015,Oct,15,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,1,0,15-10817,INNES RD @ TENTH LINE RD,-75.4878663,45.46087648,2015,Oct,18,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,15-11723,INNES RD @ TENTH LINE RD,-75.48787563,45.46087008,2015,Nov,12,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,15-12214,INNES RD @ TENTH LINE RD,-75.48789379,45.46088646,2015,Nov,25,01 - Clear,03 - Dawn,06 - Ice,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,15-12345,INNES RD @ TENTH LINE RD,-75.48788479,45.46087339,2015,Nov,27,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,0,0,15-12498,INNES RD @ TENTH LINE RD,-75.48787533,45.4608863,2015,Dec,2,01 - Clear,05 - Dusk,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,15-12585,INNES RD @ TENTH LINE RD,-75.48788479,45.46087339,2015,Dec,4,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,04 - Sideswipe
0,Afternoon,1,0,15-12593,INNES RD @ TENTH LINE RD,-75.48791225,45.46088663,2015,Dec,5,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,15-12939,INNES RD @ TENTH LINE RD,-75.48789414,45.46086698,2015,Dec,14,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,16-1034,INNES RD @ TENTH LINE RD,-75.48787622,45.46088179,2016,Jan,24,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,16-1744,INNES RD @ TENTH LINE RD,-75.48788755,45.46087791,2016,Feb,16,03 - Snow,07 - Dark,05 - Packed snow,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,16-1825,INNES RD @ TENTH LINE RD,-75.48789337,45.46087392,2016,Feb,17,01 - Clear,01 - Daylight,05 - Packed snow,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,16-1922,INNES RD @ TENTH LINE RD,-75.4878818,45.46088186,2016,Feb,17,01 - Clear,07 - Dark,06 - Ice,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Evening,0,0,16-2698,INNES RD @ TENTH LINE RD,-75.4878762,45.46087781,2016,Mar,4,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,16-2966,INNES RD @ TENTH LINE RD,-75.48788131,45.46087746,2016,Mar,14,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,16-3977,INNES RD @ TENTH LINE RD,-75.48788954,45.46088696,2016,Apr,19,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,16-4124,INNES RD @ TENTH LINE RD,-75.48787585,45.46088995,2016,Apr,24,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,16-4233,INNES RD @ TENTH LINE RD,-75.48789892,45.46088607,2016,Apr,28,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,02 - Angle
0,Evening,0,0,16-4242,INNES RD @ TENTH LINE RD,-75.48790605,45.4608689,2016,Apr,28,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,16-4789,INNES RD @ TENTH LINE RD,-75.48788168,45.46088595,2016,May,17,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,16-5157,INNES RD @ TENTH LINE RD,-75.48789306,45.46088194,2016,May,27,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,16-5548,INNES RD @ TENTH LINE RD,-75.48789898,45.4608861,2016,Jun,9,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,05 - Turning movement
0,Morning,0,0,16-5898,INNES RD @ TENTH LINE RD,-75.48788759,45.46087788,2016,Jun,20,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,16-7470,INNES RD @ TENTH LINE RD,-75.48786026,45.46084814,2016,Aug,11,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,16-7878,INNES RD @ TENTH LINE RD,-75.48789347,45.46087587,2016,Aug,25,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,0,0,16-8530,INNES RD @ TENTH LINE RD,-75.48788759,45.46087399,2016,Sep,16,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,16-8969,INNES RD @ TENTH LINE RD,-75.48787796,45.4608726,2016,Sep,30,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,16-9095,INNES RD @ TENTH LINE RD,-75.48789546,45.4608688,2016,Oct,4,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Evening,1,0,16-9738,INNES RD @ TENTH LINE RD,-75.4878956,45.46086135,2016,Oct,22,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,16-10011,INNES RD @ TENTH LINE RD,-75.48787429,45.46086862,2016,Oct,31,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,16-10022,INNES RD @ TENTH LINE RD,-75.48787429,45.46086862,2016,Oct,31,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,16-10486,INNES RD @ TENTH LINE RD,-75.48788501,45.46086126,2016,Nov,14,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,16-10545,INNES RD @ TENTH LINE RD,-75.48788448,45.46089106,2016,Nov,16,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,16-11012,INNES RD @ TENTH LINE RD,-75.48789546,45.4608688,2016,Nov,26,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Night,0,0,16-11148,INNES RD @ TENTH LINE RD,-75.48785271,45.46089078,2016,Nov,30,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,0,0,16-12310,INNES RD @ TENTH LINE RD,-75.48785311,45.46086843,2016,Dec,26,04 - Freezing Rain,01 - Daylight,06 - Ice,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,16-12476,INNES RD @ TENTH LINE RD,-75.48788488,45.46086871,2016,Dec,31,03 - Snow,01 - Daylight,05 - Packed snow,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,17-565,INNES RD @ TENTH LINE RD,-75.48788476,45.46087497,2017,Jan,16,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,0,0,17-1855,INNES RD @ TENTH LINE RD,-75.48787478,45.46089668,2017,Feb,6,01 - Clear,01 - Daylight,03 - Loose snow,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,17-1889,INNES RD @ TENTH LINE RD,-75.48787196,45.46087375,2017,Feb,17,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,05 - Turning movement
0,Afternoon,1,0,17-1936,INNES RD @ TENTH LINE RD,-75.48790405,45.46086993,2017,Feb,18,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,17-2172,INNES RD @ TENTH LINE RD,-75.4878653,45.46087054,2017,Feb,27,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,17-2962,INNES RD @ TENTH LINE RD,-75.48788895,45.46087992,2017,Mar,22,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,17-2968,INNES RD @ TENTH LINE RD,-75.48788873,45.46089196,2017,Mar,23,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,17-2973,INNES RD @ TENTH LINE RD,-75.48788457,45.4608854,2017,Mar,23,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,17-3063,INNES RD @ TENTH LINE RD,-75.48788884,45.46088594,2017,Mar,24,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,17-3283,INNES RD @ TENTH LINE RD,-75.48788461,45.46088326,2017,Mar,31,03 - Snow,01 - Daylight,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
